Sentence,Total words,Filtered words,Number of filtered words,Stop words,Number of stop words,Average number of stop words per sentence,Sentiment score
Sentence 38,67,"['Ocean', 'interested', 'making', 'money', ',', 'source', 'tells', 'Billboard', ',', 'interested', 'going', 'tour', 'festival', 'headliner', 'right', ',', 'noting', 'Coachella', 'performance', 'effort', 'fulfill', 'commitment', 'made', 'Goldenvoice', 'president', 'CEO', 'Paul', 'Tollett', '2020', 'never', 'meant', 'serve', 'launching', 'point', 'tour', '.']",36,"['While', 'is', 'in', 'the', 'he', 'is', 'not', 'in', 'on', 'and', 'or', 'being', 'a', 'now', 'that', 'the', 'was', 'an', 'to', 'a', 'he', 'to', 'and', 'in', 'and', 'was', 'to', 'as', 'a', 'for', 'a']",31,0.46,
Sentence 39,34,"['United', 'States', ',', 'Ocean', 'exclusively', 'works', 'Tollett', 'Goldenvoice', 'festival', 'bookings', '—', 'relationship', '’', 'developed', 'part', 'friendship', 'rapper', 'Tyler', ',', 'Creator', '.']",21,"['In', 'the', 'with', 'and', 'for', 'a', 'he', 's', 'in', 'through', 'his', 'with', 'the']",13,0.38,
Sentence 40,59,"['Sources', 'say', 'even', 'negative', 'attention', 'Ocean', '’', 'Coachella', 'set', 'received', ',', 'hassle', 'reorganizing', 'second', 'weekend', 'pulled', ',', '’', 'bad', 'blood', 'Ocean', ',', 'agent', 'Brent', 'Smith', 'Tollett', ',', '’', 'open', 'working', 'together', 'future', '.']",33,"['that', 'after', 'all', 'the', 's', 'and', 'the', 'of', 'the', 'when', 'he', 'out', 'there', 's', 'no', 'between', 'his', 'and', 'and', 'they', 're', 'all', 'to', 'again', 'in', 'the']",26,0.44,
Sentence 41,23,"['Ocean', 'decides', 'wants', 'tour', ',', 'however', ',', '’', 'assume', 'far', 'liability', 'shows', '.']",13,"['If', 'or', 'when', 'he', 'to', 'he', 'll', 'more', 'for', 'his']",10,0.43,
Sentence 42,32,"['Unlike', 'festivals', ',', 'fans', 'buying', 'tickets', 'larger', 'event', 'scheduling', 'subject', 'change', ',', 'canceling', 'touring', 'concerts', 'usually', 'requires', 'refunding', 'fans', 'unless', 'show', 'rescheduled', '.']",23,"['where', 'are', 'to', 'a', 'and', 'is', 'to', 'the', 'is']",9,0.28,
Sentence 43,23,"['cost', 'trying', 'reschedule', 'tour', 'eat', 'profits', 'make', 'entire', 'effort', 'unsustainable', 'carefully', 'managed', '.']",13,"['The', 'of', 'to', 'a', 'can', 'into', 'and', 'the', 'if', 'not']",10,0.43,
Sentence 44,27,"['’', 'also', 'hard', 'determine', 'Ocean', '’', 'drawing', 'power', ',', 'since', '’', 'basically', 'performed', 'festivals', 'last', 'decade', '.']",17,"['It', 's', 'to', 's', 'he', 's', 'only', 'at', 'for', 'the']",10,0.37,
Sentence 45,53,"['career', 'skyrocketed', 'soon', 'release', 'Nostalgia', 'Ultra', ',', 'U.S.', 'festival', 'business', 'taking', 'many', 'artists', 'time', 'opted', 'forgo', 'traditional', 'touring', 'model', 'less', 'risky', 'festival', 'circuit', 'artists', 'guaranteed', 'performance', 'fee', 'matter', 'well', 'tickets', 'sold', '.']",32,"['His', 'after', 'the', 'of', 'just', 'as', 'the', 'was', 'off', 'and', 'at', 'the', 'to', 'the', 'for', 'the', 'where', 'are', 'a', 'no', 'how']",21,0.4,
Sentence 46,32,"['downside', 'artists', 'spent', 'early', 'part', 'careers', 'performing', 'festivals', 'challenging', 'time', 'building', 'live', 'fan', 'base', 'headliners', 'later', 'career', '.']",18,"['The', 'is', 'that', 'who', 'the', 'of', 'their', 'at', 'have', 'a', 'a', 'as', 'in', 'their']",14,0.44,
Sentence 47,42,"['Ocean', 'would', 'certainly', 'attract', 'ticket', 'buyers', 'traditional', 'venue', 'tour', ',', '’', 'totally', 'untested', 'whether', 'could', 'draw', 'kind', 'regular', 'audience', 'would', 'earn', '$', '4', 'million', 'night', ',', 'like', 'Coachella', 'billing', '.']",30,"['for', 'a', 'but', 'it', 's', 'he', 'the', 'of', 'that', 'him', 'a', 'his']",12,0.29,
Sentence 48,12,"['Whether', 'wants', 'different', 'question', 'altogether', '.']",6,"['he', 'it', 'at', 'all', 'is', 'a']",6,0.5,
Sentence 49,16,"['representative', 'Ocean', 'respond', 'request', 'comment', 'time', 'publishing', '.']",8,"['A', 'for', 'did', 'not', 'to', 'for', 'at', 'of']",8,0.5,
Sentence 50,6,"['Daily', 'newsletters', 'straight', 'inbox']",4,"['to', 'your']",2,0.33,
