Sentence,Total words,Filtered words,Number of filtered words,Stop words,Number of stop words,Average number of stop words per sentence,Sentiment score
Sentence 39,14,"['Last', 'year', ',', 'reported', 'income', 'excess', '$', '4', 'million', '.']",10,"['he', 'an', 'in', 'of']",4,0.29,
Sentence 40,43,"['Washington', 'emails', 'explicitly', 'raise', 'issue', 'wire', 'fraud', ',', 'legal', 'experts', 'told', 'Daily', 'Beast', ',', 'Walker', 'falsely', 'represented', 'intentions', 'money', ',', 'saying', 'campaign', 'fact', 'company', '.']",25,"['The', 'the', 'of', 'The', 'if', 'his', 'for', 'the', 'they', 'were', 'for', 'the', 'while', 'in', 'they', 'were', 'for', 'his']",18,0.42,
Sentence 41,38,"['use', 'money', 'support', 'political', 'activity', ',', 'would', 'also', 'trigger', 'separate', 'slate', 'legal', 'questions', ',', 'Walker', 'never', 'reported', 'spending', 'money', 'campaign', '.']",21,"['But', 'if', 'he', 'did', 'the', 'to', 'his', 'that', 'a', 'of', 'because', 'any', 'of', 'his', 'own', 'on', 'his']",17,0.45,
Sentence 42,15,"['“', '’', 'frying', 'pan', 'fire', ',', '”', 'Ghosh', 'said', '.']",10,"['It', 's', 'the', 'or', 'the']",5,0.33,
Sentence 43,41,"[',', 'emails', 'indicate', 'Walker', 'solicited', 'combined', '$', '700,000', 'political', 'contributions', 'Washingtons', ',', 'instructing', '$', '600,000', 'amount', 'wired', 'directly', 'one', 'companies', ',', 'HR', 'Talent', '.']",24,"['In', 'all', 'the', 'that', 'a', 'in', 'from', 'the', 'that', 'more', 'than', 'of', 'that', 'be', 'to', 'of', 'his']",17,0.41,
Sentence 44,19,"['“', 'sounds', 'like', 'criminal', 'violation', '‘', 'soft', 'money', '’', 'ban', ',', '”', 'Ryan', 'said', '.']",15,"['That', 'a', 'of', 'the']",4,0.21,
Sentence 45,21,"['“', 'illegal', 'candidate', 'federal', 'office', 'solicit', 'direct', 'money', 'outside', 'federal', 'contribution', 'limits', '.']",13,"['It', 'is', 'for', 'a', 'for', 'to', 'or', 'of']",8,0.38,
Sentence 46,66,"['Even', 'money', '’', 'spent', 'election', ',', 'Walker', 'would', 'broken', 'law', 'directed', 'donor', 'give', 'money', 'contribution', 'limits', 'connection', 'election.', '”', 'Washington', 'also', 'gave', 'significant', 'money', '34N22—Walker', '’', 'super', 'PAC—making', '$', '500,000', 'contribution', 'days', 'Walker', 'initially', 'asked', '$', '535,200', ',', 'Federal', 'Election', 'Commission', 'records', 'show', '.']",44,"['if', 'the', 'wasn', 't', 'in', 'the', 'have', 'the', 'when', 'he', 'this', 'to', 'above', 'in', 'with', 'the', 'to', 's', 'a', 'after', 'for', 'the']",22,0.33,
Sentence 47,14,"['super', 'PAC', 'representative', 'confirmed', '$', '500,000', 'came', 'Washington', 'directly', '.']",10,"['A', 'that', 'the', 'from']",4,0.29,
Sentence 48,29,"['according', 'person', 'direct', 'knowledge', 'events', ',', '$', '500,000', '’', 'come', '$', '535,200—they', 'two', 'separate', 'transactions', '.']",16,"['And', 'to', 'a', 'with', 'of', 'the', 'that', 'didn', 't', 'out', 'of', 'the', 'were']",13,0.45,
Sentence 49,21,"['would', 'indicate', ',', 'least', 'eight', 'months', ',', 'Walker', '’', 'company', 'directly', 'pocketed', '$', '535,200', '.']",15,"['That', 'that', 'at', 'for', 's', 'the']",6,0.29,
Sentence 50,20,"['first', 'emails', 'obtained', 'Daily', 'Beast', 'timestamped', '9:39', 'p.m.', 'March', '1', ',', '2022', '.']",13,"['The', 'of', 'the', 'by', 'The', 'were', 'on']",7,0.35,
Sentence 51,29,"['came', 'Walker', '’', 'personal', 'AOL', 'account', ',', 'addressed', 'Jerry', 'Lemon—chief', 'financial', 'officer', 'Washington', 'Companies—with', 'Blanchard', 'copied', 'Mac.com', 'address', '.']",19,"['It', 'from', 's', 'and', 'was', 'to', 'at', 'the', 'at', 'her']",10,0.34,
Sentence 52,35,"['subject', 'line', 'read', ',', '“', 'Wire', 'Instructions', 'Team', 'Herschel', 'People', '’', 'Champion', 'Committee', ',', '”', 'reference', 'joint', 'fundraising', 'committee', 'Walker', 'campaign', '(', '“', 'THPCC', '”', ')', '.']",27,"['The', 'for', 's', 'a', 'to', 'a', 'for', 'the']",8,0.23,
Sentence 53,25,"['email', 'directed', 'Lemon', 'send', 'combined', '$', '600,000', ',', 'going', 'Walker', '’', 'company', ',', 'HR', 'Talent', '.']",16,"['The', 'to', 'a', 'with', 'most', 'of', 'it', 'to', 's']",9,0.36,
Sentence 54,28,"['“', 'wiring', 'instruction', '$', '64,800', ',', '”', 'email', 'said', ',', 'instructed', 'Lemon', 'contact', 'campaign', 'fiduciary', 'donations', '.']",17,"['The', 'for', 'the', 'is', 'below', 'the', 'and', 'to', 'a', 'about', 'those']",11,0.39,
Sentence 55,19,"['“', '$', '535,200', 'wired', 'H', 'R', 'Talent', ',', '”', 'Walker', '’', 'email', 'continued', '.']",14,"['The', 'can', 'be', 'to', 's']",5,0.26,
Sentence 56,34,"['provided', 'name', 'two', 'banks—one', 'also', 'holds', 'personal', 'account', 'Walker', '’', 'valued', '$', '50,000', ',', 'according', 'disclosures—along', 'account', 'routing', 'information', '.']",20,"['He', 'the', 'of', 'of', 'which', 'a', 'of', 's', 'up', 'to', 'to', 'his', 'with', 'and']",14,0.41,
Sentence 57,19,"['message', 'also', 'instructed', 'Lemon', '“', 'send', 'information', 'Denise', 'Stokes', '”', '—Walker', '’', 'sister', '.']",14,"['The', 'to', 'the', 'to', 's']",5,0.26,
Sentence 58,10,"['days', 'later', ',', 'Washington', 'donations', 'rolled', '.']",7,"['A', 'few', 'in']",3,0.3,
Sentence 59,39,"['FEC', 'records', 'show', '$', '64,800', 'appears', 'split', 'six', 'even', 'donations', 'THPCC', 'maximum', 'allowable', 'amount', ',', 'attributed', 'Washington', ',', 'wife', ',', 'two', 'sons', ',', 'wives', '.']",25,"['that', 'the', 'to', 'have', 'been', 'into', 'to', 'in', 'the', 'to', 'his', 'his', 'and', 'their']",14,0.36,
Sentence 60,11,"['’', 'unclear', 'happened', '$', '535,200', '.']",6,"['It', 's', 'what', 'to', 'the']",5,0.45,
Sentence 61,15,"['nine', 'months', 'later', ',', 'Walker', 'asking', 'friend', 'still', 'cash', '.']",10,"['But', 'was', 'his', 'for', 'more']",5,0.33,
Sentence 62,30,"['Nov.', '29', 'email', ',', 'McHugh', 'confirmed', ',', 'March', ',', 'Washingtons', 'wired', 'believed', 'campaign', 'contributions', 'Walker', '’', 'personal', 'company', '.']",19,"['In', 'that', 'that', 'in', 'the', 'had', 'what', 'they', 'were', 'to', 's']",11,0.37,
Sentence 63,40,"['McHugh', 'asked', 'redirecting', 'money', 'HR', 'Talent', 'received', 'Walker', '’', 'super', 'PAC—to', 'make', 'sure', '“', 'get', 'funds', 'right', 'spot', '”', '—Walker', '’', 'address', 'question', 'response', '.']",25,"['While', 'about', 'the', 'had', 'to', 's', 'they', 'the', 'to', 'the', 'didn', 't', 'that', 'in', 'his']",15,0.38,
Sentence 64,21,"['Instead', ',', 'reiterated', 'money', ',', 'nearly', '$', '100,000', ',', 'sent', 'straight', 'company', '.']",13,"['he', 'just', 'that', 'more', 'should', 'be', 'to', 'his']",8,0.38,
Sentence 65,34,"['numbers', 'suggest', 'Walker', 'worked', '$', '100,000', 'arrangement', 'Washington', ',', '95', 'percent', 'contributions', 'going', 'Walker', '’', 'company', 'instead', 'super', 'PAC', '.']",20,"['The', 'that', 'had', 'out', 'a', 'with', 'each', 'with', 'of', 'their', 'to', 's', 'of', 'the']",14,0.41,
Sentence 66,31,"['Dennis', 'Washington', '’', '$', '5,800', 'campaign', 'donations', 'time', 'appear', 'FEC', 'records', ',', '$', '95,400', 'never', 'hit', 'super', 'PAC', '’', 'account', '.']",21,"['But', 'while', 's', 'from', 'the', 'do', 'in', 'the', 'the', 's']",10,0.32,
Sentence 67,14,"['Kyle', 'Kevin', 'Washington', 'donate', 'money', 'November', 'emails', '.']",8,"['and', 'did', 'not', 'any', 'after', 'the']",6,0.43,
Sentence 68,43,"['McHugh', '’', 'email', 'ended', 'asking', 'Walker', 'rectify', 'original', 'transfer', 'HR', 'Talent', ',', '’', 'immediately', 'clear', 'whether', 'Walker', 'refunded', 'money—or', 'whether', 'two', 'sons', 'owed', 'refunds', 'original', '$', '535,200', '.']",28,"['s', 'by', 'to', 'the', 'to', 'but', 'it', 's', 'not', 'the', 'the', 'were', 'out', 'of', 'the']",15,0.35,
Sentence 69,15,"['’', 'boost', 'Washington', 'gave', 'friend', '’', 'campaign', '.']",8,"['It', 'wasn', 't', 'the', 'only', 'his', 's']",7,0.47,
Sentence 70,7,"['Washington', 'Walker', 'go', 'way', 'back', '.']",6,['and'],1,0.14,
Sentence 71,16,"['person', 'familiar', 'relationship', 'recalled', 'close', 'relationship', ',', 'including', 'extended', 'family', 'vacations', '.']",12,"['A', 'with', 'their', 'a']",4,0.25,
Sentence 72,25,"['according', 'person', ',', 'Washington', 'played', 'instrumental', 'role', 'securing', 'Walker', 'coveted', 'award', 'campaign', 'full', 'swing', '.']",15,"['And', 'to', 'this', 'an', 'in', 'a', 'while', 'his', 'was', 'in']",10,0.4,
Sentence 73,94,"['April', '7', ',', '2022', ',', 'Herschel', 'Walker', '’', 'Senate', 'campaign', 'announced', 'former', 'college', 'football', 'hero', 'would', 'receive', 'Horatio', 'Alger', 'Association', '’', 'prestigious', 'annual', 'award', ',', '“', 'dedicated', 'leaders', 'hard', 'work', ',', 'honesty', ',', 'determination', 'overcome', 'great', 'obstacles', 'lives.', '”', '(', 'campaign', '’', 'testament', 'Walker', '’', 'honesty', ',', 'Daily', 'Beast', 'revealed', 'months', 'later', 'candidate', 'repeatedly', 'lying', 'top', 'brass—including', 'existence', 'children', '.', ')']",61,"['On', 's', 'that', 'the', 'the', 's', 'to', 'who', 'through', 'and', 'have', 'in', 'their', 'As', 'for', 'the', 's', 'to', 's', 'The', 'that', 'the', 'had', 'been', 'to', 'his', 'about', 'the', 'of', 'some', 'of', 'his', 'own']",33,0.35,
Sentence 74,21,"['campaign', 'made', 'political', 'hay', 'moment', ',', '’', 'put', 'Walker', 'top', '.']",11,"['While', 'the', 'out', 'of', 'the', 'it', 'didn', 't', 'over', 'the']",10,0.48,
Sentence 75,14,"['lost', 'Democratic', 'incumbent', 'Sen.', 'Raphael', 'Warnock', 'December', 'runoff', 'election', '.']",10,"['He', 'to', 'in', 'a']",4,0.29,
Sentence 76,10,"['Last', 'month', ',', 'however', ',', 'came', 'full', 'circle', '.']",9,['it'],1,0.1,
Sentence 77,15,"['Walker', 'campaign', 'reported', '$', '250,000', 'charitable', 'donation', 'Horatio', 'Alger', 'Association', '.']",11,"['The', 'a', 'to', 'the']",4,0.27,
