Sentence,Total words,Filtered words,Number of filtered words,Stop words,Number of stop words,Average number of stop words per sentence,Sentiment score
Sentence 43,50,"['Like', 'many', 'K-pop', 'releases', ',', 'CD', 'edition', 'D-Day', 'issued', 'collectible', 'CD', 'packages', '(', 'seven', 'total', ',', 'including', 'exclusives', 'Target', ',', 'Walmart', 'Weverse', 'webstore', ')', 'containing', 'standard', 'set', 'items', 'randomized', 'elements', '(', 'case', ',', 'photo', 'cards', ')', '.']",37,"['the', 'of', 'was', 'in', 'for', 'and', 'the', 'each', 'a', 'of', 'and', 'in', 'this']",13,0.26,
Sentence 44,32,"['also', 'available', 'standard', 'digital', 'download', 'album', ',', 'well', 'three', 'alternative', 'cover', 'digital', 'download', 'variants', 'sold', 'exclusively', 'artist', '’', 'official', 'webstore', '.']",21,"['It', 'was', 'as', 'a', 'as', 'as', 'that', 'were', 'through', 'the', 's']",11,0.34,
Sentence 45,22,"['D-Day', '’', 'first-week', 'sales', ',', '90', '%', 'CDs', ',', 'remaining', '10', '%', 'digital', 'album', 'downloads', '.']",16,"['Of', 's', 'were', 'while', 'the', 'were']",6,0.27,
Sentence 46,18,"['set', 'available', 'retail', 'format', '(', 'vinyl', 'cassette', ')', '.']",9,"['The', 'was', 'not', 'in', 'any', 'other', 'such', 'as', 'or']",9,0.5,
Sentence 47,34,"['Taylor', 'Swift', 'makes', 'splash', 'top', '10', 'Billboard', '200', ',', 'buzzy', 'new', 'Record', 'Store', 'Day-exclusive', 'vinyl', 'release', 'Folklore', ':', 'Long', 'Pond', 'Studio', 'Sessions', 'launches', '.']",24,"['a', 'in', 'the', 'of', 'the', 'as', 'her', 'The', 'at', 'No']",10,0.29,
Sentence 48,16,"['3', '75,000', 'equivalent', 'album', 'units', 'earned', '–', 'sales', 'vinyl', 'LP', '.']",11,"['with', 'all', 'from', 'of', 'its']",5,0.31,
Sentence 49,17,"['(', '’', 'single-largest', 'sales', 'week', 'album', 'vinyl', '2023', '.', ')']",10,"['It', 's', 'the', 'for', 'an', 'on', 'in']",7,0.41,
Sentence 50,59,"['live', 'acoustic', 'album', ',', 'previously', 'available', 'bonus', 'tracks', 'deluxe', 'digital', 'streaming', 'edition', 'Folklore', 'studio', 'album', '(', 'released', '2020', ')', ',', 'issued', 'vinyl', 'LP', '(', 'first', 'physical', 'release', 'kind', ')', 'Record', 'Store', 'Day', '(', 'April', '22', ')', 'participating', 'independent', 'record', 'stores', '.']",41,"['The', 'which', 'was', 'only', 'as', 'on', 'a', 'and', 'of', 'her', 'in', 'was', 'on', 'its', 'of', 'any', 'for', 'at']",18,0.31,
Sentence 51,31,"['previously', 'announced', 'Long', 'Pond', '’', 'production', 'run', 'Record', 'Store', 'Day', 'would', '75,000', 'copies', 'United', 'States', ',', 'set', 'sold', 'instantly', '.']",20,"['It', 'was', 'that', 's', 'for', 'be', 'in', 'the', 'and', 'the', 'out']",11,0.35,
Sentence 52,28,"['(', '’', 'typical', 'many', 'albums', 'singles', 'garner', 'unique', 'limited', 'edition', 'runs', 'exclusively', 'annual', 'independent', 'record', 'store', 'day', 'celebration', '.', ')']",20,"['It', 's', 'for', 'and', 'to', 'and', 'for', 'the']",8,0.29,
Sentence 53,33,"['Folklore', ':', 'Long', 'Pond', 'Studio', 'Sessions', 'companion', 'album', 'Disney+', 'documentary', 'film', 'name', ',', 'released', 'November', '2020', 'making', 'Folklore', 'album', '.']",20,"['The', 'is', 'the', 'to', 'the', 'of', 'the', 'same', 'in', 'about', 'the', 'of', 'the']",13,0.39,
Sentence 54,21,"['Typically', ',', 'high-profile', 'Record', 'Store', 'Day-exclusive', 'titles', 'might', 'production', 'run', '10,000', '20,000', 'United', 'States', '.']",15,"['have', 'a', 'of', 'to', 'in', 'the']",6,0.29,
Sentence 55,23,"['Record', 'Store', 'Day', '2022', ',', '10', 'titles', 'pressings', 'ranging', '10,000', '18,000', ',', 'nothing', 'larger', '.']",15,"['For', 'there', 'were', 'that', 'had', 'from', 'to', 'but']",8,0.35,
Sentence 56,24,"['Record', 'Store', 'Day', '2023', ',', 'Swift', '’', 'Long', 'Pond', 'title', 'far', 'largest', 'production', 'run', 'RSD', 'title', '.']",17,"['For', 's', 'had', 'by', 'the', 'of', 'any']",7,0.29,
Sentence 57,21,"['Pearl', 'Jam', '’', 'live', 'concert', 'album', 'Give', 'Way', 'second-biggest', 'production', 'run', ',', '15,500', 'vinyl', 'LPs', 'pressed', '.']",17,"['s', 'had', 'the', 'with']",4,0.19,
Sentence 58,35,"['Swift', 'stranger', 'Record', 'Store', 'Day', 'festivities', ',', 'Global', 'Ambassador', 'Record', 'Store', 'Day', '2022', 'released', 'titles', 'exclusively', 'Record', 'Store', 'Day', 'previous', 'years', '.']",22,"['is', 'no', 'to', 'as', 'she', 'was', 'the', 'for', 'in', 'and', 'has', 'for', 'in']",13,0.37,
Sentence 59,20,"['Folklore', ':', 'Long', 'Pond', 'Studio', 'Sessions', 'marks', 'Swift', '’', '14th', 'top', '10-charting', 'album', 'Billboard', '200', '.']",16,"['The', 's', 'on', 'the']",4,0.2,
Sentence 60,26,"['Plus', ',', 'Long', 'Pond', 'debut', ',', 'Swift', 'three', 'albums', 'top', '10', 'concurrently', 'first', 'time', ',', 'former', '.']",17,"['with', 'the', 'has', 'in', 'the', 'for', 'the', 'as', 'No']",9,0.35,
Sentence 61,7,"['1s', 'Midnights', 'Lover', 'Nos', '.']",5,"['and', 'are']",2,0.29,
